,EGF,gkaf,pERK_ratio,tshort
238,0.1,0.12288052675989487,0.09768699233967683,1190000.0
239,0.1,0.1232147260656077,0.09697357726770836,1195000.0
240,0.1,0.12354590682904022,0.096266605875893,1200000.0
241,0.1,0.123874130783361,0.09556594638248087,1205000.0
242,0.1,0.1241994581064924,0.0948714703257051,1210000.0
243,0.1,0.12452194745861946,0.09418305248371164,1215000.0
244,0.1,0.1248416560189174,0.09350057079615703,1220000.0
245,0.1,0.12515863952145784,0.09282390628755942,1225000.0
246,0.1,0.12547295229030808,0.09215294299237205,1230000.0
247,0.1,0.12578464727380775,0.09148756788181316,1235000.0
248,0.1,0.12609377607804675,0.0908276707924005,1240000.0
249,0.1,0.126400388999518,0.09017314435624753,1245000.0
250,0.1,0.12670453505696574,0.08952388393307682,1250000.0
251,0.1,0.12700626202244378,0.08887978754392031,1255000.0
252,0.1,0.12730561645156538,0.08824075580654439,1260000.0
253,0.1,0.12760264371298036,0.08760669187252573,1265000.0
